257, 319, 449, 119, 36, 0, 247, 401, 367, 4095, 369
257, 321, 432, 129, 37, 0, 245, 400, 367, 4095, 370
257, 320, 455, 85, 35, 0, 250, 402, 369, 4095, 367
257, 329, 453, 132, 36, 0, 246, 402, 403, 4095, 362
259, 325, 458, 128, 35, 0, 250, 400, 366, 4095, 365
258, 320, 461, 126, 36, 0, 246, 400, 367, 4095, 368
260, 319, 450, 123, 31, 0, 249, 402, 363, 4095, 367
258, 321, 453, 127, 33, 0, 248, 400, 368, 4095, 370
257, 323, 451, 122, 37, 0, 245, 400, 367, 4095, 366
257, 320, 459, 119, 36, 0, 251, 401, 366, 4095, 364
259, 320, 450, 125, 33, 0, 247, 401, 359, 4095, 362
257, 320, 453, 128, 35, 0, 253, 401, 362, 4095, 368
257, 323, 451, 123, 33, 0, 247, 378, 366, 4095, 368
256, 317, 463, 134, 33, 0, 243, 400, 368, 4095, 361
260, 321, 459, 130, 32, 0, 249, 401, 367, 4095, 366
267, 325, 455, 128, 35, 0, 250, 400, 367, 4095, 373
261, 323, 458, 130, 33, 0, 251, 400, 368, 4095, 366
259, 326, 458, 128, 36, 0, 253, 400, 366, 4095, 364
257, 320, 461, 125, 36, 0, 249, 401, 365, 4095, 367
259, 320, 454, 132, 35, 0, 251, 405, 366, 4095, 367
258, 327, 459, 130, 35, 0, 250, 400, 366, 4095, 368
262, 320, 455, 134, 35, 0, 252, 403, 368, 4095, 370
258, 322, 517, 132, 33, 0, 250, 401, 361, 4095, 365
262, 325, 453, 133, 31, 0, 251, 401, 365, 4095, 372
258, 321, 455, 137, 10, 0, 250, 400, 368, 4095, 369
261, 323, 450, 131, 30, 0, 247, 405, 365, 4095, 368
248, 321, 458, 134, 32, 0, 250, 401, 368, 4095, 370
261, 320, 457, 128, 32, 0, 250, 402, 368, 4095, 370
262, 325, 455, 134, 33, 0, 252, 402, 368, 4095, 375
264, 321, 457, 140, 34, 0, 253, 400, 369, 4095, 369
261, 323, 459, 130, 33, 0, 250, 402, 339, 4095, 393
261, 326, 454, 131, 35, 0, 251, 403, 365, 4095, 375
262, 322, 464, 131, 34, 0, 252, 400, 367, 4095, 369
258, 320, 454, 130, 33, 0, 247, 401, 369, 4095, 373
262, 320, 451, 138, 33, 0, 247, 400, 370, 4095, 377
264, 323, 461, 138, 25, 0, 253, 400, 366, 4095, 368
262, 325, 457, 142, 37, 0, 252, 400, 369, 4095, 374
261, 329, 459, 139, 32, 0, 251, 402, 368, 4095, 372
261, 323, 511, 138, 35, 0, 252, 400, 369, 4095, 368
262, 325, 463, 131, 33, 0, 249, 400, 369, 4095, 378
264, 321, 459, 143, 33, 0, 250, 401, 369, 4095, 374
263, 326, 459, 137, 34, 0, 249, 405, 366, 4095, 367
259, 324, 456, 137, 33, 0, 250, 399, 373, 4095, 373
260, 325, 464, 144, 33, 0, 253, 400, 373, 4095, 373
263, 326, 459, 144, 33, 0, 256, 403, 371, 4095, 370
262, 327, 460, 143, 32, 0, 252, 404, 373, 4095, 373
261, 317, 458, 141, 33, 0, 230, 399, 376, 4095, 381
263, 326, 463, 142, 34, 0, 249, 404, 379, 4095, 375
264, 325, 458, 133, 33, 0, 250, 400, 373, 4095, 375
264, 321, 459, 134, 35, 0, 249, 401, 380, 4095, 381
261, 323, 462, 140, 35, 0, 249, 399, 378, 4095, 381
263, 330, 464, 139, 26, 0, 252, 400, 379, 4095, 375
261, 329, 461, 141, 33, 0, 249, 401, 373, 4095, 382
263, 323, 464, 143, 36, 0, 252, 400, 376, 4095, 379
266, 327, 477, 141, 32, 0, 255, 403, 376, 4095, 381
265, 321, 464, 143, 34, 0, 249, 400, 374, 4095, 373
260, 326, 457, 126, 33, 0, 250, 401, 371, 4095, 381
261, 331, 464, 143, 35, 0, 254, 400, 383, 4095, 381
264, 322, 463, 142, 34, 0, 256, 398, 379, 4095, 379
265, 327, 464, 131, 33, 0, 253, 402, 379, 4095, 381
266, 325, 463, 138, 35, 0, 251, 404, 378, 4095, 381
267, 327, 460, 136, 35, 0, 251, 398, 375, 4095, 377
263, 329, 466, 133, 32, 0, 235, 400, 371, 4095, 378
